Situación profesional;Población;Tipo de dato;Ramas de actividad;Niveles y Tasas;Periodo;Total
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2018T1;12,6047
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2017T4;8,2998
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2017T3;-17,3876
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2017T2;-0,883
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2017T1;7,7795
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2016T4;16,6826
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2016T3;-22,3914
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2016T2;3,7538
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2016T1;8,2326
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2015T4;15,8631
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2015T3;-22,3535
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2015T2;6,1251
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2015T1;2,3038
Ocupado/a;Horas trabajadas;Datos no ajustados de estacionalidad y calendario;K Actividades financieras y de seguros;Variación trimestral;2014T4;11,5915
