Edad simple;Provincias;Sexo;Periodo;Total
Todas las edades;43 Tarragona;Mujeres;1 de abril de 2025;438.108
Todas las edades;44 Teruel;Total;1 de octubre de 2025;136.611
Todas las edades;44 Teruel;Total;1 de julio de 2025;136.308
Todas las edades;44 Teruel;Total;1 de abril de 2025;136.049
Todas las edades;44 Teruel;Hombres;1 de octubre de 2025;69.902
Todas las edades;44 Teruel;Hombres;1 de julio de 2025;69.624
Todas las edades;44 Teruel;Hombres;1 de abril de 2025;69.489
Todas las edades;44 Teruel;Mujeres;1 de octubre de 2025;66.709
Todas las edades;44 Teruel;Mujeres;1 de julio de 2025;66.684
Todas las edades;44 Teruel;Mujeres;1 de abril de 2025;66.560
Todas las edades;45 Toledo;Total;1 de octubre de 2025;762.366
Todas las edades;45 Toledo;Total;1 de julio de 2025;759.349
Todas las edades;45 Toledo;Total;1 de abril de 2025;755.663
Todas las edades;45 Toledo;Hombres;1 de octubre de 2025;383.576
Todas las edades;45 Toledo;Hombres;1 de julio de 2025;381.860
Todas las edades;45 Toledo;Hombres;1 de abril de 2025;379.950
Todas las edades;45 Toledo;Mujeres;1 de octubre de 2025;378.790
Todas las edades;45 Toledo;Mujeres;1 de julio de 2025;377.489
Todas las edades;45 Toledo;Mujeres;1 de abril de 2025;375.713
Todas las edades;46 Valencia/València;Total;1 de octubre de 2025;2.791.067
Todas las edades;46 Valencia/València;Total;1 de julio de 2025;2.782.333
Todas las edades;46 Valencia/València;Total;1 de abril de 2025;2.769.166
Todas las edades;46 Valencia/València;Hombres;1 de octubre de 2025;1.367.946
Todas las edades;46 Valencia/València;Hombres;1 de julio de 2025;1.363.540
Todas las edades;46 Valencia/València;Hombres;1 de abril de 2025;1.356.373
Todas las edades;46 Valencia/València;Mujeres;1 de octubre de 2025;1.423.121
Todas las edades;46 Valencia/València;Mujeres;1 de julio de 2025;1.418.793
Todas las edades;46 Valencia/València;Mujeres;1 de abril de 2025;1.412.793
Todas las edades;47 Valladolid;Total;1 de octubre de 2025;532.984
Todas las edades;47 Valladolid;Total;1 de julio de 2025;530.969
Todas las edades;47 Valladolid;Total;1 de abril de 2025;529.704
Todas las edades;47 Valladolid;Hombres;1 de octubre de 2025;259.563
Todas las edades;47 Valladolid;Hombres;1 de julio de 2025;258.554
Todas las edades;47 Valladolid;Hombres;1 de abril de 2025;257.890
Todas las edades;47 Valladolid;Mujeres;1 de octubre de 2025;273.421
Todas las edades;47 Valladolid;Mujeres;1 de julio de 2025;272.415
Todas las edades;47 Valladolid;Mujeres;1 de abril de 2025;271.814
Todas las edades;49 Zamora;Total;1 de octubre de 2025;165.546
Todas las edades;49 Zamora;Total;1 de julio de 2025;165.414
Todas las edades;49 Zamora;Total;1 de abril de 2025;165.459
Todas las edades;49 Zamora;Hombres;1 de octubre de 2025;81.994
Todas las edades;49 Zamora;Hombres;1 de julio de 2025;81.966
Todas las edades;49 Zamora;Hombres;1 de abril de 2025;81.983
Todas las edades;49 Zamora;Mujeres;1 de octubre de 2025;83.552
Todas las edades;49 Zamora;Mujeres;1 de julio de 2025;83.448
Todas las edades;49 Zamora;Mujeres;1 de abril de 2025;83.476
Todas las edades;50 Zaragoza;Total;1 de octubre de 2025;1.006.352
Todas las edades;50 Zaragoza;Total;1 de julio de 2025;1.002.391
Todas las edades;50 Zaragoza;Total;1 de abril de 2025;990.211
Todas las edades;50 Zaragoza;Hombres;1 de octubre de 2025;495.402
Todas las edades;50 Zaragoza;Hombres;1 de julio de 2025;492.862
Todas las edades;50 Zaragoza;Hombres;1 de abril de 2025;486.828
Todas las edades;50 Zaragoza;Mujeres;1 de octubre de 2025;510.950
Todas las edades;50 Zaragoza;Mujeres;1 de julio de 2025;509.529
Todas las edades;50 Zaragoza;Mujeres;1 de abril de 2025;503.383
Todas las edades;51 Ceuta;Total;1 de octubre de 2025;83.740
Todas las edades;51 Ceuta;Total;1 de julio de 2025;83.686
Todas las edades;51 Ceuta;Total;1 de abril de 2025;83.563
Todas las edades;51 Ceuta;Hombres;1 de octubre de 2025;42.240
Todas las edades;51 Ceuta;Hombres;1 de julio de 2025;42.233
Todas las edades;51 Ceuta;Hombres;1 de abril de 2025;42.135
Todas las edades;51 Ceuta;Mujeres;1 de octubre de 2025;41.500
Todas las edades;51 Ceuta;Mujeres;1 de julio de 2025;41.453
Todas las edades;51 Ceuta;Mujeres;1 de abril de 2025;41.428
Todas las edades;52 Melilla;Total;1 de octubre de 2025;87.127
Todas las edades;52 Melilla;Total;1 de julio de 2025;86.918
Todas las edades;52 Melilla;Total;1 de abril de 2025;87.034
Todas las edades;52 Melilla;Hombres;1 de octubre de 2025;43.766
Todas las edades;52 Melilla;Hombres;1 de julio de 2025;43.699
Todas las edades;52 Melilla;Hombres;1 de abril de 2025;43.861
Todas las edades;52 Melilla;Mujeres;1 de octubre de 2025;43.361
Todas las edades;52 Melilla;Mujeres;1 de julio de 2025;43.219
Todas las edades;52 Melilla;Mujeres;1 de abril de 2025;43.173
0 años;Total Nacional;Total;1 de octubre de 2025;323.378
0 años;Total Nacional;Total;1 de julio de 2025;318.160
0 años;Total Nacional;Total;1 de abril de 2025;320.105
0 años;Total Nacional;Hombres;1 de octubre de 2025;166.499
0 años;Total Nacional;Hombres;1 de julio de 2025;163.809
0 años;Total Nacional;Hombres;1 de abril de 2025;164.844
0 años;Total Nacional;Mujeres;1 de octubre de 2025;156.879
0 años;Total Nacional;Mujeres;1 de julio de 2025;154.351
0 años;Total Nacional;Mujeres;1 de abril de 2025;155.261
0 años;02 Albacete;Total;1 de octubre de 2025;2.884
0 años;02 Albacete;Total;1 de julio de 2025;2.696
0 años;02 Albacete;Total;1 de abril de 2025;2.617
0 años;02 Albacete;Hombres;1 de octubre de 2025;1.517
0 años;02 Albacete;Hombres;1 de julio de 2025;1.419
0 años;02 Albacete;Hombres;1 de abril de 2025;1.382
0 años;02 Albacete;Mujeres;1 de octubre de 2025;1.367
0 años;02 Albacete;Mujeres;1 de julio de 2025;1.277
0 años;02 Albacete;Mujeres;1 de abril de 2025;1.235
0 años;03 Alicante/Alacant;Total;1 de octubre de 2025;13.376
0 años;03 Alicante/Alacant;Total;1 de julio de 2025;13.177
0 años;03 Alicante/Alacant;Total;1 de abril de 2025;13.408
0 años;03 Alicante/Alacant;Hombres;1 de octubre de 2025;6.898
0 años;03 Alicante/Alacant;Hombres;1 de julio de 2025;6.787
0 años;03 Alicante/Alacant;Hombres;1 de abril de 2025;6.917
0 años;03 Alicante/Alacant;Mujeres;1 de octubre de 2025;6.478
0 años;03 Alicante/Alacant;Mujeres;1 de julio de 2025;6.390
0 años;03 Alicante/Alacant;Mujeres;1 de abril de 2025;6.491
0 años;04 Almería;Total;1 de octubre de 2025;6.511
0 años;04 Almería;Total;1 de julio de 2025;6.467
0 años;04 Almería;Total;1 de abril de 2025;6.630
0 años;04 Almería;Hombres;1 de octubre de 2025;3.411
0 años;04 Almería;Hombres;1 de julio de 2025;3.437
0 años;04 Almería;Hombres;1 de abril de 2025;3.487
0 años;04 Almería;Mujeres;1 de octubre de 2025;3.100
0 años;04 Almería;Mujeres;1 de julio de 2025;3.030
0 años;04 Almería;Mujeres;1 de abril de 2025;3.143
0 años;01 Araba/Álava;Total;1 de octubre de 2025;1.996
0 años;01 Araba/Álava;Total;1 de julio de 2025;1.963
0 años;01 Araba/Álava;Total;1 de abril de 2025;1.966
0 años;01 Araba/Álava;Hombres;1 de octubre de 2025;1.004
0 años;01 Araba/Álava;Hombres;1 de julio de 2025;985
0 años;01 Araba/Álava;Hombres;1 de abril de 2025;992
0 años;01 Araba/Álava;Mujeres;1 de octubre de 2025;992
0 años;01 Araba/Álava;Mujeres;1 de julio de 2025;978
0 años;01 Araba/Álava;Mujeres;1 de abril de 2025;974
0 años;33 Asturias;Total;1 de octubre de 2025;4.784
0 años;33 Asturias;Total;1 de julio de 2025;4.713
0 años;33 Asturias;Total;1 de abril de 2025;4.740
0 años;33 Asturias;Hombres;1 de octubre de 2025;2.511
0 años;33 Asturias;Hombres;1 de julio de 2025;2.473
0 años;33 Asturias;Hombres;1 de abril de 2025;2.496
0 años;33 Asturias;Mujeres;1 de octubre de 2025;2.273
0 años;33 Asturias;Mujeres;1 de julio de 2025;2.240
0 años;33 Asturias;Mujeres;1 de abril de 2025;2.244
0 años;05 Ávila;Total;1 de octubre de 2025;784
0 años;05 Ávila;Total;1 de julio de 2025;778
0 años;05 Ávila;Total;1 de abril de 2025;777
0 años;05 Ávila;Hombres;1 de octubre de 2025;410
0 años;05 Ávila;Hombres;1 de julio de 2025;403
0 años;05 Ávila;Hombres;1 de abril de 2025;414
0 años;05 Ávila;Mujeres;1 de octubre de 2025;374
0 años;05 Ávila;Mujeres;1 de julio de 2025;375
0 años;05 Ávila;Mujeres;1 de abril de 2025;363
0 años;06 Badajoz;Total;1 de octubre de 2025;4.351
0 años;06 Badajoz;Total;1 de julio de 2025;4.363
0 años;06 Badajoz;Total;1 de abril de 2025;4.422
0 años;06 Badajoz;Hombres;1 de octubre de 2025;2.203
0 años;06 Badajoz;Hombres;1 de julio de 2025;2.206
0 años;06 Badajoz;Hombres;1 de abril de 2025;2.238
0 años;06 Badajoz;Mujeres;1 de octubre de 2025;2.148
0 años;06 Badajoz;Mujeres;1 de julio de 2025;2.157
0 años;06 Badajoz;Mujeres;1 de abril de 2025;2.184
0 años;07 Balears, Illes;Total;1 de octubre de 2025;8.815
0 años;07 Balears, Illes;Total;1 de julio de 2025;8.534
0 años;07 Balears, Illes;Total;1 de abril de 2025;8.744
0 años;07 Balears, Illes;Hombres;1 de octubre de 2025;4.503
0 años;07 Balears, Illes;Hombres;1 de julio de 2025;4.385
0 años;07 Balears, Illes;Hombres;1 de abril de 2025;4.487
0 años;07 Balears, Illes;Mujeres;1 de octubre de 2025;4.312
0 años;07 Balears, Illes;Mujeres;1 de julio de 2025;4.149
0 años;07 Balears, Illes;Mujeres;1 de abril de 2025;4.257
0 años;08 Barcelona;Total;1 de octubre de 2025;40.806
0 años;08 Barcelona;Total;1 de julio de 2025;40.282
0 años;08 Barcelona;Total;1 de abril de 2025;40.312
0 años;08 Barcelona;Hombres;1 de octubre de 2025;21.099
0 años;08 Barcelona;Hombres;1 de julio de 2025;20.746
0 años;08 Barcelona;Hombres;1 de abril de 2025;20.721
0 años;08 Barcelona;Mujeres;1 de octubre de 2025;19.707
0 años;08 Barcelona;Mujeres;1 de julio de 2025;19.536
0 años;08 Barcelona;Mujeres;1 de abril de 2025;19.591
0 años;48 Bizkaia;Total;1 de octubre de 2025;6.843
0 años;48 Bizkaia;Total;1 de julio de 2025;6.765
0 años;48 Bizkaia;Total;1 de abril de 2025;6.733
0 años;48 Bizkaia;Hombres;1 de octubre de 2025;3.457
0 años;48 Bizkaia;Hombres;1 de julio de 2025;3.400
0 años;48 Bizkaia;Hombres;1 de abril de 2025;3.397
0 años;48 Bizkaia;Mujeres;1 de octubre de 2025;3.386
0 años;48 Bizkaia;Mujeres;1 de julio de 2025;3.365
0 años;48 Bizkaia;Mujeres;1 de abril de 2025;3.336
0 años;09 Burgos;Total;1 de octubre de 2025;2.063
0 años;09 Burgos;Total;1 de julio de 2025;2.000
0 años;09 Burgos;Total;1 de abril de 2025;1.985
0 años;09 Burgos;Hombres;1 de octubre de 2025;1.083
0 años;09 Burgos;Hombres;1 de julio de 2025;1.052
0 años;09 Burgos;Hombres;1 de abril de 2025;1.048
0 años;09 Burgos;Mujeres;1 de octubre de 2025;980
0 años;09 Burgos;Mujeres;1 de julio de 2025;948
0 años;09 Burgos;Mujeres;1 de abril de 2025;937
0 años;10 Cáceres;Total;1 de octubre de 2025;2.001
0 años;10 Cáceres;Total;1 de julio de 2025;2.026
0 años;10 Cáceres;Total;1 de abril de 2025;2.061
0 años;10 Cáceres;Hombres;1 de octubre de 2025;1.045
0 años;10 Cáceres;Hombres;1 de julio de 2025;1.044
0 años;10 Cáceres;Hombres;1 de abril de 2025;1.080
0 años;10 Cáceres;Mujeres;1 de octubre de 2025;956
0 años;10 Cáceres;Mujeres;1 de julio de 2025;982
0 años;10 Cáceres;Mujeres;1 de abril de 2025;981
0 años;11 Cádiz;Total;1 de octubre de 2025;7.972
0 años;11 Cádiz;Total;1 de julio de 2025;7.900
0 años;11 Cádiz;Total;1 de abril de 2025;8.076
0 años;11 Cádiz;Hombres;1 de octubre de 2025;4.158
0 años;11 Cádiz;Hombres;1 de julio de 2025;4.077
0 años;11 Cádiz;Hombres;1 de abril de 2025;4.134
0 años;11 Cádiz;Mujeres;1 de octubre de 2025;3.814
0 años;11 Cádiz;Mujeres;1 de julio de 2025;3.823
0 años;11 Cádiz;Mujeres;1 de abril de 2025;3.942
0 años;39 Cantabria;Total;1 de octubre de 2025;3.095
0 años;39 Cantabria;Total;1 de julio de 2025;3.099
0 años;39 Cantabria;Total;1 de abril de 2025;3.166
0 años;39 Cantabria;Hombres;1 de octubre de 2025;1.577
0 años;39 Cantabria;Hombres;1 de julio de 2025;1.573
0 años;39 Cantabria;Hombres;1 de abril de 2025;1.587
0 años;39 Cantabria;Mujeres;1 de octubre de 2025;1.518
0 años;39 Cantabria;Mujeres;1 de julio de 2025;1.526
0 años;39 Cantabria;Mujeres;1 de abril de 2025;1.579
0 años;12 Castellón/Castelló;Total;1 de octubre de 2025;4.020
0 años;12 Castellón/Castelló;Total;1 de julio de 2025;4.072
0 años;12 Castellón/Castelló;Total;1 de abril de 2025;4.197
0 años;12 Castellón/Castelló;Hombres;1 de octubre de 2025;2.051
0 años;12 Castellón/Castelló;Hombres;1 de julio de 2025;2.085
0 años;12 Castellón/Castelló;Hombres;1 de abril de 2025;2.163
0 años;12 Castellón/Castelló;Mujeres;1 de octubre de 2025;1.969
0 años;12 Castellón/Castelló;Mujeres;1 de julio de 2025;1.987
0 años;12 Castellón/Castelló;Mujeres;1 de abril de 2025;2.034
0 años;13 Ciudad Real;Total;1 de octubre de 2025;3.416
0 años;13 Ciudad Real;Total;1 de julio de 2025;3.290
0 años;13 Ciudad Real;Total;1 de abril de 2025;3.260
0 años;13 Ciudad Real;Hombres;1 de octubre de 2025;1.834
0 años;13 Ciudad Real;Hombres;1 de julio de 2025;1.760
0 años;13 Ciudad Real;Hombres;1 de abril de 2025;1.718
0 años;13 Ciudad Real;Mujeres;1 de octubre de 2025;1.582
0 años;13 Ciudad Real;Mujeres;1 de julio de 2025;1.530
0 años;13 Ciudad Real;Mujeres;1 de abril de 2025;1.542
0 años;14 Córdoba;Total;1 de octubre de 2025;5.516
0 años;14 Córdoba;Total;1 de julio de 2025;5.459
0 años;14 Córdoba;Total;1 de abril de 2025;5.475
0 años;14 Córdoba;Hombres;1 de octubre de 2025;2.793
0 años;14 Córdoba;Hombres;1 de julio de 2025;2.750
0 años;14 Córdoba;Hombres;1 de abril de 2025;2.783
0 años;14 Córdoba;Mujeres;1 de octubre de 2025;2.723
0 años;14 Córdoba;Mujeres;1 de julio de 2025;2.709
0 años;14 Córdoba;Mujeres;1 de abril de 2025;2.692
0 años;15 Coruña, A;Total;1 de octubre de 2025;6.415
0 años;15 Coruña, A;Total;1 de julio de 2025;6.231
0 años;15 Coruña, A;Total;1 de abril de 2025;6.158
0 años;15 Coruña, A;Hombres;1 de octubre de 2025;3.251
0 años;15 Coruña, A;Hombres;1 de julio de 2025;3.199
0 años;15 Coruña, A;Hombres;1 de abril de 2025;3.187
0 años;15 Coruña, A;Mujeres;1 de octubre de 2025;3.164
0 años;15 Coruña, A;Mujeres;1 de julio de 2025;3.032
0 años;15 Coruña, A;Mujeres;1 de abril de 2025;2.971
0 años;16 Cuenca;Total;1 de octubre de 2025;907
0 años;16 Cuenca;Total;1 de julio de 2025;975
0 años;16 Cuenca;Total;1 de abril de 2025;1.079
0 años;16 Cuenca;Hombres;1 de octubre de 2025;454
0 años;16 Cuenca;Hombres;1 de julio de 2025;502
0 años;16 Cuenca;Hombres;1 de abril de 2025;570
0 años;16 Cuenca;Mujeres;1 de octubre de 2025;453
0 años;16 Cuenca;Mujeres;1 de julio de 2025;473
0 años;16 Cuenca;Mujeres;1 de abril de 2025;509
0 años;20 Gipuzkoa;Total;1 de octubre de 2025;4.654
0 años;20 Gipuzkoa;Total;1 de julio de 2025;4.608
0 años;20 Gipuzkoa;Total;1 de abril de 2025;4.565
0 años;20 Gipuzkoa;Hombres;1 de octubre de 2025;2.426
0 años;20 Gipuzkoa;Hombres;1 de julio de 2025;2.382
0 años;20 Gipuzkoa;Hombres;1 de abril de 2025;2.357
0 años;20 Gipuzkoa;Mujeres;1 de octubre de 2025;2.228
0 años;20 Gipuzkoa;Mujeres;1 de julio de 2025;2.226
0 años;20 Gipuzkoa;Mujeres;1 de abril de 2025;2.208
0 años;17 Girona;Total;1 de octubre de 2025;5.505
0 años;17 Girona;Total;1 de julio de 2025;5.380
0 años;17 Girona;Total;1 de abril de 2025;5.441
0 años;17 Girona;Hombres;1 de octubre de 2025;2.796
0 años;17 Girona;Hombres;1 de julio de 2025;2.745
0 años;17 Girona;Hombres;1 de abril de 2025;2.792
0 años;17 Girona;Mujeres;1 de octubre de 2025;2.709
0 años;17 Girona;Mujeres;1 de julio de 2025;2.635
0 años;17 Girona;Mujeres;1 de abril de 2025;2.649
0 años;18 Granada;Total;1 de octubre de 2025;7.164
0 años;18 Granada;Total;1 de julio de 2025;6.897
0 años;18 Granada;Total;1 de abril de 2025;6.883
0 años;18 Granada;Hombres;1 de octubre de 2025;3.650
0 años;18 Granada;Hombres;1 de julio de 2025;3.523
0 años;18 Granada;Hombres;1 de abril de 2025;3.550
0 años;18 Granada;Mujeres;1 de octubre de 2025;3.514
0 años;18 Granada;Mujeres;1 de julio de 2025;3.374
0 años;18 Granada;Mujeres;1 de abril de 2025;3.333
0 años;19 Guadalajara;Total;1 de octubre de 2025;1.569
0 años;19 Guadalajara;Total;1 de julio de 2025;1.549
0 años;19 Guadalajara;Total;1 de abril de 2025;1.521
0 años;19 Guadalajara;Hombres;1 de octubre de 2025;794
0 años;19 Guadalajara;Hombres;1 de julio de 2025;799
0 años;19 Guadalajara;Hombres;1 de abril de 2025;794
0 años;19 Guadalajara;Mujeres;1 de octubre de 2025;775
0 años;19 Guadalajara;Mujeres;1 de julio de 2025;750
0 años;19 Guadalajara;Mujeres;1 de abril de 2025;727
0 años;21 Huelva;Total;1 de octubre de 2025;3.653
0 años;21 Huelva;Total;1 de julio de 2025;3.599
0 años;21 Huelva;Total;1 de abril de 2025;3.627
0 años;21 Huelva;Hombres;1 de octubre de 2025;1.880
0 años;21 Huelva;Hombres;1 de julio de 2025;1.836
0 años;21 Huelva;Hombres;1 de abril de 2025;1.829
0 años;21 Huelva;Mujeres;1 de octubre de 2025;1.773
0 años;21 Huelva;Mujeres;1 de julio de 2025;1.763
0 años;21 Huelva;Mujeres;1 de abril de 2025;1.798
0 años;22 Huesca;Total;1 de octubre de 2025;1.219
0 años;22 Huesca;Total;1 de julio de 2025;1.264
0 años;22 Huesca;Total;1 de abril de 2025;1.336
0 años;22 Huesca;Hombres;1 de octubre de 2025;612
0 años;22 Huesca;Hombres;1 de julio de 2025;646
0 años;22 Huesca;Hombres;1 de abril de 2025;686
0 años;22 Huesca;Mujeres;1 de octubre de 2025;607
0 años;22 Huesca;Mujeres;1 de julio de 2025;618
0 años;22 Huesca;Mujeres;1 de abril de 2025;650
0 años;23 Jaén;Total;1 de octubre de 2025;3.794
0 años;23 Jaén;Total;1 de julio de 2025;3.891
0 años;23 Jaén;Total;1 de abril de 2025;4.044
0 años;23 Jaén;Hombres;1 de octubre de 2025;1.968
0 años;23 Jaén;Hombres;1 de julio de 2025;2.017
0 años;23 Jaén;Hombres;1 de abril de 2025;2.097
0 años;23 Jaén;Mujeres;1 de octubre de 2025;1.826
0 años;23 Jaén;Mujeres;1 de julio de 2025;1.874
0 años;23 Jaén;Mujeres;1 de abril de 2025;1.947
0 años;24 León;Total;1 de octubre de 2025;2.106
0 años;24 León;Total;1 de julio de 2025;2.073
0 años;24 León;Total;1 de abril de 2025;2.054
0 años;24 León;Hombres;1 de octubre de 2025;1.129
0 años;24 León;Hombres;1 de julio de 2025;1.121
0 años;24 León;Hombres;1 de abril de 2025;1.109
0 años;24 León;Mujeres;1 de octubre de 2025;977
